index,u,v
2,0.379543,0.407755
3,0.462500,0.403569
4,0.553125,0.399664
5,0.583146,0.408667
6,0.607445,0.416406
10,0.378906,0.499219
11,0.462355,0.499132
12,0.553175,0.499370
13,0.583854,0.499219
14,0.608152,0.499366
18,0.379477,0.590835
19,0.462419,0.594926
20,0.553125,0.598774
21,0.583106,0.589730
22,0.607445,0.582031
