index,u,v
0,0.390993,0.416406
1,0.415039,0.408711
2,0.445312,0.399664
3,0.535937,0.403569
4,0.618895,0.407755
8,0.390285,0.499072
9,0.414583,0.499219
10,0.445312,0.499512
11,0.535798,0.499293
12,0.619531,0.499219
16,0.390993,0.582031
17,0.415214,0.589679
18,0.445312,0.598774
19,0.535882,0.595024
20,0.618960,0.590835
