index,u,v
0,0.39708664996912096,0.45350948672202024
1,0.3598683683969815,0.44961532414818206
2,0.33842749384236454,0.45980706075533656
3,0.32090531451931953,0.445790130884874
4,0.3119891266324627,0.4291431028451493
5,0.3060255629945222,0.4186216144248326
16,0.637870260663507,0.37565906398104265
18,0.6463995119711604,0.4207677951979322
19,0.6269621279928396,0.4428371140076079
20,0.5950706804264505,0.45565188719767385
21,0.5519562404484455,0.474547569726348
22,0.5022155591671147,0.488638022997214
23,0.4494902532854431,0.4890033755375633
24,0.4007643313526864,0.4883422410244479
25,0.3598735245461862,0.4787983853840651
26,0.32938923558940036,0.47171556993580116
27,0.31238195309256955,0.46353518057285187
41,0.6495638805220884,0.44582580321285137
42,0.6329557035124669,0.4658277566410762
43,0.6064219358278804,0.4862789773668517
44,0.5675085339851826,0.5012968785894785
45,0.5199963623773732,0.5159953969202987
46,0.46966762153160707,0.5229360925162115
47,0.42053203676294704,0.5243887169596938
48,0.3779911573628489,0.5159368383060635
49,0.34512252799032295,0.5091343922302239
50,0.32330953417002567,0.4974300911506046
