index,u,v
0,0.6869018015030945,0.40008511703016014
2,0.655221016573679,0.43353749589760415
3,0.6328200860036066,0.4597524578651685
4,0.5983178590877587,0.47608099689758737
5,0.5537368958066582,0.490504511443662
6,0.5015188920180432,0.4969375663353917
7,0.44769853740684756,0.4925524852812475
8,0.3971471479859373,0.48190374173221306
9,0.3563872461654785,0.47184448585007566
10,0.3277724127389951,0.45688558340744034
11,0.31247837247560695,0.4347355769230769
12,0.31531729539641945,0.40739689897698206
25,0.6583384349955477,0.44111615093499557
26,0.6420880149812734,0.4665524469970572
27,0.6126768400840394,0.4873810123475925
28,0.5712545250302843,0.5066381049807026
29,0.5228679230638971,0.5215055423063897
30,0.47029863658834853,0.5222356113236021
31,0.41931547537572883,0.5137307430397766
32,0.37517317512137954,0.5076627375272057
33,0.3419866723466407,0.4952629195543846
34,0.32049838190914864,0.48029676580368486
49,0.6461488774055595,0.4943892551674982
50,0.6209144516156426,0.5187298310050529
51,0.5849173311444653,0.5354272639419033
52,0.5385524393353032,0.5446788464555605
53,0.48743583576345734,0.5504460124055838
54,0.43665144492911667,0.5472912764923427
55,0.3912472305027393,0.541440138575572
56,0.35470108266160894,0.528820843870186
57,0.32968225741511203,0.5122368222386257
