index,u,v
0,0.6722601244132708,0.3755495586195861
1,0.6673728448275862,0.3664772727272727
2,0.6727399822980367,0.403119971033151
4,0.6614749411918452,0.45039348372974386
5,0.6383080529837022,0.4658825266345361
6,0.6013084380865926,0.4810015636058713
7,0.5548799580704309,0.4905695966806881
8,0.5012290902390169,0.4950953493540691
9,0.4468941652870796,0.4960867540823237
10,0.3975884466839412,0.48876965937418004
11,0.35696122712341627,0.4730745541999061
12,0.32932414084757833,0.4545765817901234
13,0.3203125,0.4289220861486486
26,0.6649093094405594,0.428125
27,0.6666263725979535,0.4581088563763414
28,0.6461788528559091,0.48062613727485815
29,0.6168095885017693,0.5028817270676984
30,0.5734736300548777,0.5149801950689967
31,0.5232813107740178,0.533821348697005
32,0.46971332982008196,0.5264275521792056
33,0.4184075550955802,0.5245694230944844
34,0.3751373711660251,0.5110697617864978
35,0.34333208607564825,0.4938901306399176
36,0.32263140108142496,0.4782308563931298
50,0.66875,0.48594539141414134
51,0.6516612235739928,0.5080563173115278
52,0.6247620514131648,0.5264434385459278
53,0.586510973983155,0.5421001090279651
54,0.5386979280187446,0.5506322539777682
55,0.48733225764109206,0.5540933673868358
56,0.4361457674757415,0.5533108902113857
57,0.39092092117456273,0.5437434239738985
58,0.35460580065359476,0.5314470779446531
59,0.3315946073157612,0.5160229794244218
